,index,Event ID,Agency,Standardized Type,Agency-specific Type,Start time,Closed time,Location,Op. Center,Latitude,Longitude,Road,Duration (Incident clearance time),Operator Notes,Responders,Max Lanes Closed,geometry,duration_min
6369,4185,CALTRANS_190919IN00006,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 07:13:00,2019-09-19 08:31:00,,Unknown,34.145540999999994,-117.285697,CA 210,1 hour 18 minutes,4.0,,,POINT (250263.8897364195 -426439.2455328703),78
10012,3871,CALTRANS_190919IN00047,CADOT,Animal Struck,1125A-Animal Hazard,2019-09-19 08:34:00,2019-09-19 09:16:00,SR60 E EO PEDLEY RD,Unknown,34.017475,-117.470975,SR 60,42 minutes,1.0,,,POINT (233564.025613635 -441113.2326101139),42
6371,4188,CALTRANS_190919IN00075,CADOT,Collision,20002-Hit and Run No Injuries,2019-09-19 09:21:00,2019-09-19 09:44:00,,Unknown,34.141154,-117.24861100000001,CA 210,23 minutes,4.0,,,POINT (253696.457905031 -426827.1694733859),23
10013,3872,CALTRANS_190919IN00082,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-09-19 09:36:00,2019-09-19 10:26:00,TL91 W WO GREEN RIVER RD,Unknown,33.872516,-117.66508600000002,,50 minutes,22.0,,,POINT (216036.9213194527 -457646.4157474115),50
6372,4189,CALTRANS_190919IN00091,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 10:00:00,2019-09-19 10:44:00,,Unknown,34.024856,-117.33470700000001,I-215,44 minutes,2.0,,,POINT (246122.5927181327 -439950.0761904609),44
6373,4191,CALTRANS_190919IN00126,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 11:42:00,2019-09-19 12:32:00,,Unknown,34.031137,-117.68950500000001,Central Ave,50 minutes,2.0,,,POINT (213349.2960667376 -440113.3220163262),50
6375,4193,CALTRANS_190919IN00135,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-09-19 12:01:00,2019-09-19 13:23:00,I15 S NO FOOTHILL BLVD,Unknown,34.11145,-117.52618999999999,I-15,1 hour 22 minutes,10.0,,,POINT (228193.92669411 -430826.6511199847),82
6376,4194,CALTRANS_190919IN00147,CADOT,Collision,1179-Trfc Collision-1141 Enrt,2019-09-19 12:24:00,2019-09-19 13:16:00,SR60 W EO RESERVOIR ST,Unknown,34.025578,-117.72508300000001,SR 60,52 minutes,14.0,,,POINT (210079.4815978442 -440809.2268789881),52
10015,3875,CALTRANS_190919IN00150,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 12:32:00,2019-09-19 13:00:00,SR91 W EO SERFAS CLUB DR,Unknown,33.880009,-117.605278,SR 91,28 minutes,2.0,,,POINT (221548.4805844991 -456677.6276203855),28
6494,4329,CALTRANS_190919INFSP00004,CADOT,Collision,1179-Trfc Collision-1141Enrt,2019-09-19 12:34:00,2019-09-19 13:23:00,SR60 W EO RESERVOIR ST,Unknown,34.025578,-117.72508300000001,SR 60,49 minutes,14.0,,,POINT (210079.4815978442 -440809.2268789881),49
10094,3964,CALTRANS_190919INFSP00020,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 12:45:00,2019-09-19 13:19:00,SR91 W EO LINCOLN AVE,Unknown,33.881427,-117.57806799999999,SR 91,34 minutes,1.0,,,POINT (224061.2609833065 -456456.4666231712),34
10005,3842,CALTRANS_190919IC00041,CADOT,Congestion Due to Closure,CLOSURE of a Road,2019-09-19 12:57:00,2019-09-19 21:34:00,SR60 W WO I10 MM 30.10,Unknown,33.933393,-116.996692,SR 60,8 hours 37 minutes,,,,POINT (277647.5586242201 -449156.9334275126),517
6377,4197,CALTRANS_190919IN00164,CADOT,Collision,20002-Hit and Run No Injuries,2019-09-19 13:07:00,2019-09-19 14:09:00,,Unknown,34.066065,-117.48463500000001,I-10,1 hour 2 minutes,1.0,,,POINT (232159.7907252132 -435758.7235356453),62
10145,4021,CALTRANS_190919OCFSP00003,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 13:08:00,2019-09-19 13:57:00,SR91 W WO GREEN RIVER RD,Unknown,33.872534,-117.665006,SR 91,49 minutes,4.0,,,POINT (216044.2726273312 -457644.2377399961),49
10017,3877,CALTRANS_190919IN00167,CADOT,Collision,1179-Trfc Collision-1141 Enrt,2019-09-19 13:20:00,2019-09-19 14:58:00,SR91 W WO GREEN RIVER RD,Unknown,33.872534,-117.665006,SR 91,1 hour 38 minutes,9.0,,,POINT (216044.2726273312 -457644.2377399961),98
10018,3878,CALTRANS_190919IN00169,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 13:23:00,2019-09-19 14:38:00,TL91 W EO SR71,Unknown,33.884392,-117.62932099999999,,1 hour 15 minutes,4.0,,,POINT (219312.4467872085 -456247.5728294179),75
10096,3966,CALTRANS_190919INFSP00048,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 13:26:00,2019-09-19 15:07:00,TL91 W EO SR71,Unknown,33.884392,-117.62932099999999,,1 hour 41 minutes,6.0,,,POINT (219312.4467872085 -456247.5728294179),101
10019,3879,CALTRANS_190919IN00172,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-09-19 13:28:00,2019-09-19 15:23:00,TL91 W WO I15,Unknown,33.879365,-117.557368,,1 hour 55 minutes,3.0,,,POINT (225981.7585662642 -456635.9525444214),115
10097,3967,CALTRANS_190919INFSP00050,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-09-19 13:29:00,2019-09-19 14:32:00,TL91 W JWO I15,Unknown,33.882081,-117.546745,,1 hour 3 minutes,2.0,,,POINT (226956.5401552381 -456309.4529914549),63
6379,4199,CALTRANS_190919IN00182,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 13:41:00,2019-09-19 14:50:00,I10 W WO 4TH ST,Unknown,34.080341,-117.627849,I-10,1 hour 9 minutes,7.0,,,POINT (218904.8387952005 -434516.2739816438),69
6498,4333,CALTRANS_190919INFSP00059,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 13:44:00,2019-09-19 14:22:00,I10 W WO 4TH ST,Unknown,34.080341,-117.627849,I-10,38 minutes,5.0,,,POINT (218904.8387952005 -434516.2739816438),38
10021,3881,CALTRANS_190919IN00186,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 13:50:00,2019-09-19 14:11:00,SR91 E WO GREEN RIVER RD,Unknown,33.872064,-117.665251,SR 91,21 minutes,2.0,,,POINT (216022.8922175887 -457696.9062257442),21
10100,3971,CALTRANS_190919INFSP00066,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 13:52:00,2019-09-19 14:36:00,I15 N SO BELLEGRAVE AVE,Unknown,33.989012,-117.549453,I-15,44 minutes,1.0,,,POINT (226399.5523969489 -444459.7074743505),44
6380,4200,CALTRANS_190919IN00195,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 13:59:00,2019-09-19 14:23:00,I210 E WO MOUNTAIN AVE,Unknown,34.134008,-117.676244,I-210,24 minutes,3.0,,,POINT (214293.888524497 -428675.0927069304),24
6499,4334,CALTRANS_190919INFSP00069,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 14:01:00,2019-09-19 14:25:00,I210 E WO MOUNTAIN AVE,Unknown,34.134008,-117.676244,I-210,24 minutes,2.0,,,POINT (214293.888524497 -428675.0927069304),24
6381,4201,CALTRANS_190919IN00198,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 14:02:00,2019-09-19 14:23:00,,Unknown,34.066499,-117.233722,,21 minutes,4.0,,,POINT (255310.5443024682 -435065.5471195178),21
6500,4335,CALTRANS_190919INFSP00071,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 14:03:00,2019-09-19 14:24:00,,Unknown,34.066499,-117.233722,,21 minutes,5.0,,,POINT (255310.5443024682 -435065.5471195178),21
6383,4203,CALTRANS_190919IN00202,CADOT,Animal Struck,1125A-Animal Hazard,2019-09-19 14:06:00,2019-09-19 14:27:00,I210 W EO HIGHLAND AVE ARDEN,Unknown,34.132335,-117.22613700000001,I-210,21 minutes,1.0,,,POINT (255796.7426279614 -427744.7378518912),21
6550,4385,CALTRANS_190919LA00568,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 14:09:00,2019-09-19 15:13:00,,Unknown,34.121559000000005,-117.69673200000001,E Base Line Rd,1 hour 4 minutes,,,,POINT (212438.4321625356 -430101.8551382786),64
10102,3973,CALTRANS_190919INFSP00078,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-09-19 14:15:00,2019-09-19 15:15:00,I215 N UNIVERSITY AVE RV,Unknown,33.975621999999994,-117.335155,I-215,1 hour,10.0,,,POINT (246234.7137062136 -445410.2360288897),60
10023,3884,CALTRANS_190919IN00205,CADOT,Collision,1179-Trfc Collision-1141 Enrt,2019-09-19 14:16:00,2019-09-19 16:36:00,I215 N UNIVERSITY AVE RV,Unknown,33.975621999999994,-117.335155,I-215,2 hours 20 minutes,11.0,,,POINT (246234.7137062136 -445410.2360288897),140
6384,4204,CALTRANS_190919IN00208,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 14:16:00,2019-09-19 15:05:00,I10 W WABASH AVE,Unknown,34.032745,-117.13736599999999,I-10,49 minutes,4.0,,,POINT (264313.9937395972 -438544.1238957704),49
6385,4207,CALTRANS_190919IN00213,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 14:19:00,2019-09-19 15:08:00,I210 W WO MILLIKEN AVE,Unknown,34.136738,-117.56687,I-210,49 minutes,5.0,,,POINT (224370.2864161705 -428119.2969366401),49
6503,4338,CALTRANS_190919INFSP00083,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 14:21:00,2019-09-19 14:53:00,I210 W WO MILLIKEN AVE,Unknown,34.136738,-117.56687,I-210,32 minutes,4.0,,,POINT (224370.2864161705 -428119.2969366401),32
10024,3885,CALTRANS_190919IN00217,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 14:25:00,2019-09-19 14:58:00,TL91 W WO I15,Unknown,33.879365,-117.557368,,33 minutes,2.0,,,POINT (225981.7585662642 -456635.9525444214),33
10106,3977,CALTRANS_190919INFSP00085,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 14:26:00,2019-09-19 15:21:00,TL91 W WO I15,Unknown,33.879365,-117.557368,,55 minutes,3.0,,,POINT (225981.7585662642 -456635.9525444214),55
10027,3888,CALTRANS_190919IN00224,CADOT,Collision,20002-Hit and Run No Injuries,2019-09-19 14:27:00,2019-09-19 15:19:00,1023 @ ARCO STN,Unknown,33.878744,-117.61357,ARCO STN,52 minutes,,,,POINT (220785.0368941549 -456837.2241582149),52
10025,3886,CALTRANS_190919IN00220,CADOT,Injuries Involved,20001-Hit and Run w/Injuries,2019-09-19 14:28:00,2019-09-19 15:51:00,SR91 E WO SPRUCE ST,Unknown,33.989711,-117.36011,SR 91,1 hour 23 minutes,19.0,,,POINT (243885.9336307328 -443912.5956147537),83
6386,4209,CALTRANS_190919IN00231,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 14:32:00,2019-09-19 14:55:00,,Unknown,34.087446,-117.651026,I-10,23 minutes,1.0,,,POINT (216746.9523950008 -433781.5921072671),23
10028,3889,CALTRANS_190919IN00236,CADOT,Incident,SIG Alert,2019-09-19 14:42:00,2019-09-19 15:31:00,SR91 E WO SPRUCE ST,Unknown,33.989711,-117.36011,SR 91,49 minutes,1.0,,,POINT (243885.9336307328 -443912.5956147537),49
10107,3978,CALTRANS_190919INFSP00090,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 14:46:00,2019-09-19 15:07:00,,Unknown,33.988518,-117.34844299999999,Chicago Ave,21 minutes,1.0,,,POINT (244967.2080830447 -444014.7941214866),21
10029,3890,CALTRANS_190919IN00244,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 14:51:00,2019-09-19 15:21:00,,Unknown,33.988518,-117.34844299999999,Chicago Ave,30 minutes,2.0,,,POINT (244967.2080830447 -444014.7941214866),30
6504,4339,CALTRANS_190919INFSP00093,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 14:52:00,2019-09-19 15:35:00,SR60 W WO CENTRAL AVE,Unknown,34.030317,-117.69748999999999,SR 60,43 minutes,1.0,,,POINT (212614.3214612401 -440222.1923792353),43
6387,4210,CALTRANS_190919IN00259,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 15:00:00,2019-09-19 15:47:00,SR60 W WO CENTRAL AVE,Unknown,34.030317,-117.69748999999999,SR 60,47 minutes,2.0,,,POINT (212614.3214612401 -440222.1923792353),47
6506,4341,CALTRANS_190919INFSP00102,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 15:06:00,2019-09-19 15:33:00,,Unknown,34.067095,-117.441717,I-10,27 minutes,1.0,,,POINT (236116.9426992094 -435538.5160649111),27
10030,3891,CALTRANS_190919IN00270,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 15:08:00,2019-09-19 15:31:00,SR60 W PEDLEY RD,Unknown,34.019304999999996,-117.48040300000001,SR 60,23 minutes,3.0,,,POINT (232688.1292445212 -440933.4951079735),23
10031,3892,CALTRANS_190919IN00281,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-09-19 15:21:00,2019-09-19 16:53:00,I215 N SO HARLEY KNOX BLVD,Unknown,33.853433,-117.255625,I-215,1 hour 32 minutes,8.0,,,POINT (253973.5873005774 -458747.1194274672),92
10109,3980,CALTRANS_190919INFSP00110,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 15:21:00,2019-09-19 15:42:00,I215 N SO HARLEY KNOX BLVD,Unknown,33.853433,-117.255625,I-215,21 minutes,5.0,,,POINT (253973.5873005774 -458747.1194274672),21
10032,3893,CALTRANS_190919IN00301,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 15:35:00,2019-09-19 16:03:00,I15 N SO CAJALCO RD,Unknown,33.815296999999994,-117.51176000000001,I-15,28 minutes,2.0,,,POINT (230386.7114963661 -463629.1319013597),28
10033,3894,CALTRANS_190919IN00302,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 15:36:00,2019-09-19 16:55:00,,Unknown,33.880134000000005,-117.609495,CA 91,1 hour 19 minutes,3.0,,,POINT (221158.0767019978 -456673.6142056454),79
10110,3981,CALTRANS_190919INFSP00117,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 15:36:00,2019-09-19 16:03:00,I15 N SO CAJALCO RD,Unknown,33.815296999999994,-117.51176000000001,I-15,27 minutes,2.0,,,POINT (230386.7114963661 -463629.1319013597),27
10035,3896,CALTRANS_190919IN00306,CADOT,Collision,20002-Hit and Run No Injuries,2019-09-19 15:40:00,2019-09-19 17:54:00,OCC'D SR91 E WO CENTRAL AVE,Unknown,33.971368,-117.384748,SR 91,2 hours 14 minutes,,,,POINT (241666.4514936126 -446009.5101392614),134
10034,3895,CALTRANS_190919IN00305,CADOT,Injuries Involved,20001-Hit and Run w/Injuries,2019-09-19 15:41:00,2019-09-19 16:57:00,SR91 W EO LINCOLN AVE,Unknown,33.881427,-117.57806799999999,SR 91,1 hour 16 minutes,4.0,,,POINT (224061.2609833065 -456456.4666231712),76
10111,3982,CALTRANS_190919INFSP00120,CADOT,Injuries Involved,20001-Hit and Run w/Injuries,2019-09-19 15:42:00,2019-09-19 16:06:00,SR91 W EO LINCOLN AVE,Unknown,33.881427,-117.57806799999999,SR 91,24 minutes,3.0,,,POINT (224061.2609833065 -456456.4666231712),24
6388,4212,CALTRANS_190919IN00311,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 15:48:00,2019-09-19 16:24:00,I10 W VINEYARD AVE,Unknown,34.070482,-117.61064099999999,I-10,36 minutes,5.0,,,POINT (220520.0377479951 -435569.7252076785),36
6507,4342,CALTRANS_190919INFSP00122,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 15:49:00,2019-09-19 16:26:00,I10 W VINEYARD AVE,Unknown,34.070482,-117.61064099999999,I-10,37 minutes,6.0,,,POINT (220520.0377479951 -435569.7252076785),37
6389,4213,CALTRANS_190919IN00314,CADOT,Fire,FIRE-Report of Fire,2019-09-19 15:50:00,2019-09-19 16:40:00,,Unknown,34.203345,-117.41524,I-15,50 minutes,2.0,,,POINT (238147.9979026905 -420362.450850124),50
6390,4214,CALTRANS_190919IN00322,CADOT,Collision,20002-Hit and Run No Injuries,2019-09-19 16:01:00,2019-09-19 16:35:00,,Unknown,34.064004,-117.28358300000001,I-10,34 minutes,2.0,,,POINT (250717.878623571 -435475.2660232885),34
6391,4215,CALTRANS_190919IN00324,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-09-19 16:04:00,2019-09-19 16:58:00,SR60 W EO CENTRAL AVE,Unknown,34.0304,-117.681564,SR 60,54 minutes,8.0,,,POINT (214084.4148285654 -440177.1496768836),54
10006,3851,CALTRANS_190919IC00105,CADOT,Animal Struck,1125A-Animal Hazard,2019-09-19 16:36:00,2019-09-19 17:52:00,SR60 W EO Gilman Springs RD MM 22.73 San G,Unknown,33.936231,-117.118826,SR 60,1 hour 16 minutes,1.0,,,POINT (266350.5918395824 -449192.704122928),76
10037,3900,CALTRANS_190919IN00362,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 16:37:00,2019-09-19 18:26:00,I215 N SO MARTIN LUTHER KING BLVD MLK,Unknown,33.963913,-117.324977,I-215,1 hour 49 minutes,3.0,,,POINT (247211.5626763804 -446681.9810749819),109
6395,4220,CALTRANS_190919IN00369,CADOT,Animal Struck,1125A-Animal Hazard,2019-09-19 16:47:00,2019-09-19 18:08:00,BTWN STERLING AND DEL ROSA,Unknown,34.142643,-117.252365,STERLING,1 hour 21 minutes,1.0,,,POINT (253345.624337765 -426672.0882728966),81
6400,4225,CALTRANS_190919IN00419,CADOT,Animal Struck,ANIMAL-Live or Dead Animal,2019-09-19 17:22:00,2019-09-19 17:49:00,I210 W ARCHIBALD AVE,Unknown,34.135222999999996,-117.59343100000001,I-210,27 minutes,1.0,,,POINT (221925.7672708162 -428349.8303741878),27
6403,4228,CALTRANS_190919IN00450,CADOT,Collision,20002-Hit and Run No Injuries,2019-09-19 17:54:00,2019-09-19 19:05:00,27532 W PIONEER,Unknown,34.081514,-117.20873999999999,27532 PIONEER,1 hour 11 minutes,1.0,,,POINT (257566.5360033032 -433333.0559702846),71
10038,3902,CALTRANS_190919IN00438,CADOT,Collision,1179-Trfc Collision-1141 Enrt,2019-09-19 17:57:00,2019-09-19 19:14:00,,Unknown,33.897896,-117.477694,CA 91,1 hour 17 minutes,9.0,,,POINT (233296.4694054461 -454388.4300723714),77
6402,4227,CALTRANS_190919IN00443,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-09-19 17:58:00,2019-09-19 18:57:00,,Unknown,34.194843,-117.41975500000001,I-15,59 minutes,2.0,,,POINT (237757.7772988523 -421316.6981404577),59
10040,3904,CALTRANS_190919IN00490,CADOT,Collision,20002-Hit and Run No Injuries,2019-09-19 18:37:00,2019-09-19 19:38:00,SR91 E EO I15,Unknown,33.883286,-117.537782,SR 91,1 hour 1 minute,2.0,,,POINT (227782.0724287542 -456154.3590287594),61
10113,3985,CALTRANS_190919INFSP00141,CADOT,Collision,20002-Hit and Run No Injuries,2019-09-19 18:39:00,2019-09-19 19:23:00,SR91 E EO I15,Unknown,33.883286,-117.537782,SR 91,44 minutes,,,,POINT (227782.0724287542 -456154.3590287594),44
6407,4232,CALTRANS_190919IN00512,CADOT,Collision,1179-Trfc Collision-1141 Enrt,2019-09-19 18:56:00,2019-09-19 20:18:00,,Unknown,34.114106,-117.19978,CA 210,1 hour 22 minutes,10.0,,,POINT (258286.3174097836 -429694.6823314647),82
6408,4233,CALTRANS_190919IN00519,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-09-19 18:57:00,2019-09-19 20:11:00,,Unknown,34.022178000000004,-117.337176,I-215,1 hour 14 minutes,5.0,,,POINT (245902.9986677364 -440253.4234524714),74
6409,4234,CALTRANS_190919IN00527,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 19:04:00,2019-09-19 19:37:00,I10 E WO I15,Unknown,34.067322999999995,-117.554317,I-10,33 minutes,1.0,,,POINT (225726.2222974521 -435787.4883271991),33
6410,4235,CALTRANS_190919IN00531,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 19:11:00,2019-09-19 20:34:00,I15 N NO 4TH ST RC,Unknown,34.083533,-117.544627,I-15,1 hour 23 minutes,1.0,,,POINT (226573.8038359598 -433966.774181962),83
6411,4237,CALTRANS_190919IN00535,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 19:14:00,2019-09-19 20:55:00,I210 W WO MOUNTAIN AVE,Unknown,34.133666,-117.67838799999998,I-210,1 hour 41 minutes,5.0,,,POINT (214097.1400322292 -428717.8661340964),101
6412,4238,CALTRANS_190919IN00539,CADOT,Collision,1179-Trfc Collision-1141 Enrt,2019-09-19 19:18:00,2019-09-19 21:25:00,,Unknown,34.037932,-117.320439,I-215,2 hours 7 minutes,6.0,,,POINT (247398.8114304228 -438463.045259024),127
10041,3907,CALTRANS_190919IN00540,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 19:20:00,2019-09-19 20:45:00,SR91 E WO ADAMS ST,Unknown,33.924915000000006,-117.423993,SR 91,1 hour 25 minutes,2.0,,,POINT (238180.8312868302 -451259.2726951027),85
10042,3908,CALTRANS_190919IN00546,CADOT,Collision,1179-Trfc Collision-1141 Enrt,2019-09-19 19:22:00,2019-09-19 20:32:00,,Unknown,33.877398,-117.601727,Paseo Grande,1 hour 10 minutes,4.0,,,POINT (221884.2568693181 -456958.8096899204),70
6414,4240,CALTRANS_190919IN00552,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-09-19 19:24:00,2019-09-19 21:05:00,I215 N SO BARTON RD,Unknown,34.029428,-117.32979499999999,I-215,1 hour 41 minutes,3.0,,,POINT (246561.7827165455 -439430.3616775526),101
6416,4242,CALTRANS_190919IN00560,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 19:30:00,2019-09-19 20:25:00,,Unknown,34.066926,-117.44866100000002,I-10,55 minutes,7.0,,,POINT (235476.7050012631 -435574.5268383902),55
10043,3909,CALTRANS_190919IN00588,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 20:00:00,2019-09-19 21:11:00,SR91 E WO ADAMS ST,Unknown,33.924915000000006,-117.423993,SR 91,1 hour 11 minutes,5.0,,,POINT (238180.8312868302 -451259.2726951027),71
10044,3910,CALTRANS_190919IN00597,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 20:02:00,2019-09-19 20:41:00,EXIT 53B RIV IC,Unknown,33.993621000000005,-117.358177,,39 minutes,2.0,,,POINT (244052.3839276885 -443474.0871811979),39
6418,4245,CALTRANS_190919IN00612,CADOT,Collision,1181-Trfc Collision-Minor Inj,2019-09-19 20:13:00,2019-09-19 22:01:00,I10 E MOUNTAIN VIEW AVE,Unknown,34.066505,-117.243831,I-10,1 hour 48 minutes,18.0,,,POINT (254377.7893982251 -435092.0546871671),108
6420,4248,CALTRANS_190919IN00646,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 20:41:00,2019-09-19 21:21:00,I10 W TO I215 N CON,Unknown,34.064303,-117.29200800000001,I-10,40 minutes,4.0,,,POINT (249939.5386681317 -435464.3564982372),40
6421,4249,CALTRANS_190919IN00647,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 20:41:00,2019-09-19 21:29:00,,Unknown,34.137803000000005,-117.31478200000001,I-215,48 minutes,,,,POINT (247607.2287254505 -427373.7149835629),48
6422,4250,CALTRANS_190919IN00658,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 20:48:00,2019-09-19 21:40:00,I10 W EO MOUNTAIN VIEW AVE,Unknown,34.066714000000005,-117.235028,I-10,52 minutes,5.0,,,POINT (255189.3472126808 -435045.2233076449),52
6508,4343,CALTRANS_190919INFSP00155,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 20:51:00,2019-09-19 21:18:00,I10 W EO MOUNTAIN VIEW AVE,Unknown,34.066714000000005,-117.235028,I-10,27 minutes,4.0,,,POINT (255189.3472126808 -435045.2233076449),27
6509,4344,CALTRANS_190919INFSP00157,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 20:59:00,2019-09-19 21:20:00,I10 W TO I215 N CON,Unknown,34.064303,-117.29200800000001,I-10,21 minutes,2.0,,,POINT (249939.5386681317 -435464.3564982372),21
6510,4345,CALTRANS_190919INFSP00158,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 21:00:00,2019-09-19 21:29:00,,Unknown,34.137803000000005,-117.31478200000001,I-215,29 minutes,,,,POINT (247607.2287254505 -427373.7149835629),29
6423,4251,CALTRANS_190919IN00667,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 21:01:00,2019-09-19 21:27:00,SR60 E WO GROVE AVE,Unknown,34.030345000000004,-117.63626200000002,SR 60,26 minutes,2.0,,,POINT (218266.895805752 -440079.9543574606),26
6512,4347,CALTRANS_190919INFSP00161,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 21:04:00,2019-09-19 21:26:00,SR60 E VINEYARD AVE,Unknown,34.030433,-117.611946,SR 60,22 minutes,,,,POINT (220511.5100457474 -440013.9281190909),22
10046,3913,CALTRANS_190919IN00671,CADOT,Obstructions,1125-Traffic Hazard,2019-09-19 21:05:00,2019-09-19 21:39:00,WB 91 JEO 71,Unknown,33.884119,-117.63971200000002,,34 minutes,2.0,,,POINT (218352.1240266953 -456301.8252619319),34
10047,3914,CALTRANS_190919IN00672,CADOT,Collision,1182-Trfc Collision-No Inj,2019-09-19 21:05:00,2019-09-19 21:43:00,EB 91 JEO 215,Unknown,33.993024,-117.35734,,38 minutes,2.0,,,POINT (244131.5317695919 -443538.1267183935),38
